OFS_FIB_MDF,OFS_FIB_MNF,EMG_EMG_MDF,IMU2_AccX_Mean,OFS_FIB_IMNF,IMU2_AccX_RMS,IMU2_AccX_StdDev,EMG_EMG_IMNF,IMU2_AccZ_RMS,IMU2_GyroY_RMS,Fatigue_level
0.159478,0.110452,0.145315,9.546372,0.895016,11.186064,5.84233,7.949319,10.248011,57.738887,1
0.169123,0.130729,0.155492,9.591446,0.934006,11.473105,6.30153,7.106274,10.01678,52.840803,1
0.177002,0.14286,0.160757,9.491429,0.889682,11.49706,6.500969,6.901385,9.989292,52.801406,1
0.17458,0.128103,0.137253,9.631733,0.859912,11.406693,6.118144,7.32181,10.434528,56.48409,1
0.171149,0.126402,0.155307,9.779589,0.89441,11.545864,6.149443,6.942208,10.196703,56.207794,1
0.174579,0.128271,0.152305,9.914495,0.863337,11.678018,6.183555,8.013063,9.701953,55.467261,1
0.179108,0.13399,0.162976,9.589508,0.873071,11.470125,6.305321,6.74554,9.499976,56.528295,1
0.180419,0.135886,0.172701,9.69291,0.887108,11.548143,6.290559,7.340665,9.083646,56.944603,1
0.170501,0.126458,0.16265,9.829285,0.96544,11.777647,6.502215,6.99191,8.850693,54.646604,1
0.165419,0.118777,0.170376,9.954251,2.2404,11.816268,6.379636,7.554919,8.757984,52.983208,1
0.166602,0.122513,0.151754,9.671157,2.131119,11.793341,6.762751,7.481954,9.225911,49.069793,1
0.17566,0.125598,0.141802,9.776639,1.67538,12.11036,7.160904,8.086113,9.407737,48.419945,1
0.166227,0.117697,0.154292,9.809808,1.371701,12.016544,6.953726,13.492218,9.113546,47.092675,2
0.169556,0.116692,0.16626,10.116053,1.308569,12.31001,7.028657,6.009699,9.320388,57.331515,2
0.158326,0.099006,0.150942,10.028812,1.291047,12.310659,7.153443,6.385018,9.045616,58.842139,2
0.159964,0.104091,0.157355,9.999828,1.340512,12.399638,7.346817,6.269563,9.221062,58.353996,2
0.154315,0.107431,0.149335,10.119987,1.417284,12.520857,7.388074,6.309591,9.569431,63.663975,2
0.15451,0.100395,0.149109,9.985431,1.311611,12.364856,7.30719,6.459154,9.955368,64.089824,2
0.165137,0.00126,0.156655,94.025492,1.41157,97.374746,99.755668,8.050699,96.734965,171.670599,0
0.120474,0.001373,0.215193,92.741698,1.399307,96.681195,99.482398,7.988707,95.962931,169.768551,0
0.164853,0.001913,0.142792,93.35155,1.323734,96.8104,99.269701,7.951846,96.027266,170.192256,0
0.134908,0.001369,0.20602,96.762369,1.278522,98.655515,100.009819,7.779349,97.689432,169.410001,0
0.164803,0.001706,0.160844,97.503446,1.327173,99.186808,100.402203,7.489162,98.086243,168.012354,0
0.138553,0.001912,0.198876,90.854198,1.395433,95.904785,99.447915,7.246521,94.66863,167.627117,0
0.157631,0.002166,0.14151,94.722885,1.410895,98.353139,100.928041,7.081344,96.825475,166.12411,0
0.141528,0.001749,0.222761,96.615164,1.373677,99.592618,101.732091,7.300045,97.764841,162.602258,0
0.159592,0.001783,0.152151,92.195994,1.369434,97.191513,100.700357,7.754816,95.553156,162.251391,0
0.121615,0.001538,0.186163,98.156369,1.460896,100.106847,101.511361,8.132679,98.538188,163.592323,0
0.15006,0.001518,0.217144,96.702114,1.501061,99.532517,101.498575,8.181776,97.946228,213.693787,0
0.135626,0.001445,0.104517,97.817616,1.388461,101.037738,103.373179,7.978284,97.852577,416.416985,0
0.174697,0.002157,0.198385,92.575107,1.323514,99.100381,103.573055,7.621676,94.821389,477.755461,0
0.13938,0.001237,0.129953,100.279105,1.385538,103.133208,105.208013,7.293722,98.623643,470.809915,0
0.170876,0.001378,0.201728,89.639034,1.40919,97.391097,102.635283,7.20875,93.310593,436.528875,0
0.1456,0.001213,0.138209,95.094335,1.347713,99.514981,102.656505,7.434242,96.034461,434.963225,0
0.200098,0.001775,0.205115,94.461969,1.283957,99.13179,102.432637,7.694241,96.285631,460.84334,0
0.167372,0.001559,0.155782,105.095724,1.41038,104.366007,103.934727,7.770212,101.372411,499.260522,0
0.199043,0.00224,0.24766,90.246967,1.500638,97.000201,101.670121,7.746139,93.023526,488.898892,0
0.174252,0.001602,0.180421,92.506961,1.417154,98.358193,102.535364,7.912272,95.418693,542.484512,0
0.177954,0.001554,0.221751,102.834075,1.25425,103.904126,104.735262,8.092077,100.954053,566.954208,0
0.171893,0.001583,0.179397,81.239743,1.216373,93.346188,101.340213,8.460574,89.485366,599.524921,0
0.176265,0.001466,0.225752,97.514333,1.2998,102.094149,105.343245,8.583348,98.573252,613.670735,0
0.178186,0.001153,0.184253,97.77062,1.331455,101.648846,104.487909,8.350678,98.24115,585.065967,0
0.163532,0.001209,0.246081,90.551555,1.296836,97.117903,101.60013,8.104291,95.082663,563.987859,0
0.18309,0.001515,0.159282,104.473875,1.314702,103.153017,102.260326,8.012941,102.254067,576.479699,0
0.157897,0.001227,0.224795,92.407246,1.396562,97.351157,100.776991,7.936945,96.04858,586.350016,0
0.189483,0.001677,0.167755,84.070355,1.418003,93.252454,99.402413,7.978761,91.641239,610.471117,0
0.150421,0.001297,0.206872,98.45632,1.520424,100.54359,102.090664,8.436281,99.911797,627.005516,0
0.18774,0.001322,0.161804,96.69613,1.896068,99.791919,102.032034,8.645125,98.934453,706.434783,0
0.147957,0.000888,0.219778,90.372244,2.048748,96.859207,101.368953,8.521416,94.847947,774.77634,0
0.199025,0.001172,0.159409,94.086609,2.008829,98.421805,101.529815,8.786491,97.732301,781.860708,0
0.193035,0.001612,0.209041,97.605824,2.475884,99.745184,101.325848,28.203903,98.688987,784.466009,0
0.169192,0.001629,0.218266,57.021755,2.017606,60.627864,60.547995,25.977591,63.08728,474.78705,1
0.181467,0.001818,0.196067,-2.97917,1.954426,4.897645,3.897913,8.039028,11.111771,49.564893,1
0.174351,0.001453,0.208657,-2.979374,1.883453,4.875586,3.869625,7.370203,11.104598,51.094019,1
0.176675,0.001528,0.191304,-3.040319,1.894439,4.925063,3.884073,8.107724,11.214781,50.676013,1
0.18022,0.001423,0.208703,-2.862318,1.933618,4.815137,3.876923,8.000999,10.843532,50.121164,1
0.162908,0.001255,0.180114,-2.992606,1.993398,4.953851,3.952634,7.325711,11.068347,49.944146,1
0.189542,0.002497,0.217984,-2.884416,1.96724,4.889484,3.953252,7.838062,10.808946,49.331017,1
0.160628,0.001981,0.157784,-2.909784,2.182212,4.910505,3.963202,7.9006,10.913066,49.427526,1
0.185285,0.001794,0.213277,-3.165957,2.235502,5.080648,3.98473,7.78184,11.412421,50.781933,1
0.152797,0.00148,0.166222,-2.921122,2.416925,4.910018,3.954365,7.667593,10.916419,49.77859,1
0.19742,0.001826,0.203053,-3.074052,2.290166,5.036919,3.999751,7.256951,11.212693,48.679188,1
0.152784,0.001582,0.182937,-3.084176,2.140942,5.032687,3.986888,8.188149,11.254883,48.390806,1
0.187692,0.00204,0.217576,-2.846043,2.110747,4.896147,3.994912,7.490589,10.819241,46.991324,1
0.166467,0.001413,0.17217,-3.064415,1.98671,5.06093,4.036613,7.038246,11.19749,46.919385,1
0.182053,0.001905,0.21264,-3.000795,2.52168,5.00916,4.022658,7.272984,11.042583,46.801527,1
0.180776,0.002112,0.177082,-2.983548,3.74486,5.00818,4.032632,7.401243,11.037427,47.831987,1
0.177593,0.001986,0.207171,-3.201985,2.774481,5.16895,4.069699,7.489143,11.449717,46.856343,1
0.178529,0.001923,0.179103,-2.845594,1.220428,4.87961,3.973801,14.27031,10.711172,41.529242,1
0.169304,0.001767,0.170736,-2.936135,0.980388,4.926788,3.969256,47.020056,10.953794,40.316003,2
0.187939,0.001876,0.215512,-2.9232,0.867153,4.912521,3.957015,7.14586,10.95522,40.894748,2
0.169773,0.001651,0.164467,-3.378443,0.849776,5.242867,4.020463,7.454994,11.842322,41.156208,2
0.194911,0.001986,0.214438,-2.789714,0.859621,4.82657,3.947251,7.544493,10.71519,42.00705,2
0.157763,0.001527,0.181806,-3.136033,0.859497,5.043299,3.961328,7.370296,11.500143,41.194583,2
0.207335,0.002335,0.251418,-2.859911,0.83607,4.790955,3.851671,7.465033,10.793826,39.157848,2
0.154438,0.001498,0.164904,-3.226225,0.866171,5.085691,3.940041,7.168802,11.552248,39.363131,2
0.178736,0.001904,0.219905,-2.87038,0.846492,4.812379,3.867816,6.762521,10.807885,39.36682,2
0.170561,0.001897,0.167814,-3.284075,0.843204,5.161541,3.987823,7.107609,11.600525,39.70562,2
0.164988,0.00178,0.19069,-2.786416,0.827741,4.800703,3.918358,7.458954,10.630436,40.014492,2
0.16188,0.001509,0.197793,-3.005044,0.832365,4.977602,3.979196,7.080188,11.078006,41.130228,2
0.169822,0.001679,0.18961,-3.070648,0.841459,5.054317,4.025435,7.085838,11.191533,40.813126,2
0.164185,0.001876,0.154853,-3.026049,0.850025,5.032369,4.031078,6.94926,11.129265,40.775336,2
0.157322,0.001534,0.213674,-3.047314,0.852236,5.050238,4.036998,6.861897,11.10036,41.076088,2
0.172597,0.001377,0.168162,-3.082929,0.867603,5.052976,4.013993,7.376336,11.20633,41.210785,2
0.164583,0.001486,0.203952,-3.050003,0.880694,5.047379,4.031795,8.012231,11.14253,41.540141,2
0.165588,0.001497,0.170303,-3.027609,0.873479,5.03512,4.033257,8.024071,11.118679,41.589799,2
0.164513,0.001432,0.200852,-3.042156,0.887374,5.011308,3.991963,7.595686,11.163424,41.559445,2
0.196813,0.002139,0.16398,-2.944377,0.857505,4.933873,3.967866,6.868717,10.937107,41.248545,2
0.146617,0.001488,0.202393,-2.914493,0.872987,4.916514,3.969107,7.183204,10.87177,41.021578,2
0.175158,0.001617,0.189255,-3.173016,0.910696,5.079395,3.97512,7.58744,11.50057,41.341402,2
0.170101,0.001346,0.226983,-2.908538,0.866549,4.89541,3.94391,7.602602,10.929214,40.162669,2
0.184803,0.001496,0.174257,-2.947533,0.857215,4.925527,3.954469,7.078736,11.06169,40.510566,2
0.17015,0.001086,0.204061,-3.018494,0.875943,4.970653,3.959597,7.149,11.240064,40.6991,2
0.171943,0.172655,0.223191,108.269446,1.2563,122.197471,128.00672,8.582844,89.782571,371.425146,0
0.235806,0.284409,0.140023,115.820751,1.216235,128.588783,133.947468,8.941105,82.62965,423.612517,0
0.266767,0.293351,0.224088,107.811631,1.243467,125.860152,133.256945,8.927184,87.074647,415.799643,0
0.257524,0.264791,0.231771,102.756962,1.346305,122.631,130.806179,8.556793,90.52019,429.195602,0
0.174552,0.254788,0.241506,113.470877,1.373554,127.199093,133.032831,8.492229,91.395791,424.750025,0
0.169967,0.053739,0.185069,106.122631,1.378114,129.346088,138.552887,8.793923,89.17574,442.487905,0
0.146049,0.002767,0.142992,116.574612,1.447632,133.127346,140.014451,8.956557,90.373253,462.512795,0
0.201272,2.6e-05,0.197226,103.24427,1.495009,129.984065,140.469548,8.958973,89.311346,448.769685,0
0.226298,8.2e-05,0.160018,105.745432,1.509786,131.047678,141.2178,8.855251,95.031391,471.843606,0
0.223229,0.0002,0.266801,80.89757,1.619895,126.516821,142.752993,8.73622,93.717933,510.520644,0
0.154484,0.000491,0.9248,105.76512,1.749155,137.146265,149.542571,8.690012,97.207859,535.90064,0
0.17337,0.00084,0.312084,99.383449,1.862144,133.607543,146.670375,8.253174,91.001095,539.201398,0
0.183984,0.085183,0.831721,96.114022,1.761594,131.572423,144.911341,8.072869,89.474176,541.59327,0
0.151326,0.111259,0.278276,106.343733,1.877171,138.42107,150.934254,8.491257,96.142033,534.831114,0
0.144059,0.09568,0.286812,89.19687,2.00542,134.852978,151.19009,8.772648,99.114554,599.663138,0
0.139756,0.086514,0.170267,98.512372,1.912862,144.938938,161.758721,9.162668,101.225512,624.293525,0
0.135613,0.073372,0.144227,98.633314,2.104301,141.721016,157.407741,9.30927,96.169475,661.991739,0
0.278744,0.347024,0.138673,108.57272,2.144653,138.768304,150.504314,9.067368,96.457598,650.246231,0
0.272649,0.361147,0.132662,109.120177,2.083703,135.886356,146.520148,8.654818,103.156067,657.771435,0
0.250607,0.308072,0.128278,111.744627,2.243104,136.703004,146.888811,8.727211,107.47335,688.327313,0
0.283676,0.366737,0.253093,112.791007,2.436872,139.457531,150.230969,8.985786,102.954006,715.054503,0
0.255998,0.327434,0.25041,111.145709,2.832741,139.04294,150.233241,9.22917,99.742311,733.484554,0
0.235506,0.235167,0.215247,105.696779,3.333198,138.315933,151.075823,9.021122,101.110748,764.254275,0
0.22322,0.146529,0.302963,116.209821,4.344782,141.295489,151.337569,8.766367,104.547711,759.261852,0
0.235279,0.14233,0.279905,121.486923,2.402562,141.603146,149.997682,8.81851,106.253718,722.951248,0
0.22895,0.116002,0.203236,113.508017,1.436561,141.584202,152.797615,32.097933,111.437018,735.931621,0
0.242378,0.190446,0.237984,35.041305,1.268895,49.531117,51.7588,52.713242,36.921253,306.740055,1
0.256282,0.22747,0.221131,6.686088,1.281737,14.771753,13.214764,8.980534,8.416372,136.232486,1
0.255414,0.258146,0.254218,6.374686,1.282953,14.336226,12.883268,8.57002,8.77021,138.800803,1
0.193287,0.162526,0.252555,6.468126,1.29529,14.63005,13.168647,8.324258,9.484395,148.537244,1
0.181918,0.107124,0.273191,6.536703,1.302619,14.952523,13.495303,8.858851,8.629255,155.48834,1
0.253704,0.129625,0.234936,6.39279,1.399244,15.700921,14.386212,8.003833,9.046487,156.269102,1
0.172621,0.084302,0.13559,5.723994,1.527655,16.349514,15.3425,7.491362,8.753081,167.070823,1
0.202508,0.160909,0.238705,6.802328,1.545004,17.155961,15.803042,8.603179,8.056699,170.6552,1
0.2506,0.224312,0.24592,6.614665,1.695362,16.73957,15.428852,7.99433,7.629918,164.617457,1
0.260263,0.236418,0.128169,6.000267,1.738519,16.745992,15.66259,8.366391,7.798513,159.312163,1
0.238526,0.199942,0.23809,5.632611,2.333382,16.409231,15.437018,8.548555,7.559732,164.052066,1
0.264566,0.244481,0.238813,6.899865,2.715009,16.208578,14.701036,7.677442,7.536778,152.509176,1
0.255761,0.197337,0.259074,5.614847,1.536149,15.818,14.839032,16.345108,7.463218,153.481375,1
0.241782,0.122146,0.287902,6.161892,1.063233,15.800453,14.589361,17.411125,7.812892,149.70869,2
0.248021,0.105793,0.306037,6.154184,1.080121,15.062595,13.784818,8.421646,7.840215,141.044418,2
0.25099,0.120423,0.229511,5.420055,1.098245,14.564573,13.564051,8.135626,7.911484,142.007187,2
0.162609,0.080833,0.291562,5.896979,1.029364,14.218964,12.975514,8.404578,7.779337,138.95778,2
0.23009,0.127919,0.245225,5.828055,1.004881,14.034924,12.805044,9.246977,7.461466,145.659115,2
0.247275,0.091378,0.274729,5.458539,1.009467,14.100981,13.048589,8.425959,7.196398,155.366777,2
0.130485,0.054441,0.156067,5.67316,1.025467,14.317647,13.178581,8.68909,7.229785,155.108267,2
0.446775,0.401766,0.191021,111.88837,1.074818,93.239549,79.332072,7.387572,120.123814,203.614346,0
0.452135,0.404545,0.156556,116.289751,1.07791,94.463506,77.795008,7.497533,119.310651,207.042514,0
0.425714,0.384018,0.147857,113.458248,1.120042,92.910172,77.366494,7.609816,110.510182,444.507269,0
0.424546,0.382331,0.166887,116.203951,1.098443,94.316398,77.604096,7.740506,113.117479,561.36256,0
0.373025,0.352084,0.210429,113.124489,1.089156,94.399733,80.526791,7.591357,109.475489,662.442855,0
0.372329,0.352095,0.171699,114.68245,1.14152,96.876171,83.839413,7.222977,117.946597,586.83799,0
0.395117,0.36467,0.188249,117.586862,1.108197,97.975676,83.423329,7.463102,121.600429,562.599337,0
0.397753,0.368012,0.180847,117.195714,1.148404,99.395603,86.426096,7.769321,120.471584,618.759211,0
0.399397,0.366563,0.216141,115.281869,1.225436,96.7824,83.174142,7.5668,119.667752,775.039193,0
0.336807,0.324726,0.186118,113.711048,1.65838,97.144379,85.142531,7.310664,107.096773,1021.388574,0
0.308908,0.309393,0.185989,111.43283,3.100579,98.536698,89.493885,7.145569,103.357672,1139.073509,0
0.35884,0.344089,0.201318,111.479596,3.699722,100.22988,92.466793,7.730688,104.760802,1078.833642,0
0.347263,0.335939,0.174125,113.549311,1.909057,99.771782,90.031324,38.866294,104.584532,1035.282386,0
0.320807,0.321453,0.306226,51.000288,0.929753,46.044166,39.646,26.123905,47.302432,439.603627,1
0.305667,0.311149,0.222762,6.768102,0.89008,9.527999,6.723654,7.665321,8.303594,43.933657,1
0.298416,0.301531,0.216816,6.8226,0.942033,9.742155,6.971328,7.693429,8.651638,46.071224,1
0.241913,0.23269,0.215159,6.847571,0.921429,9.850132,7.098458,8.04155,8.742807,48.137685,1
0.222568,0.18928,0.18976,6.883614,0.922833,9.938727,7.186813,8.059221,8.495076,46.958443,1
0.222044,0.153962,0.173821,7.04757,0.919173,10.196077,7.386272,8.468457,8.628524,51.818125,1
0.209714,0.154417,0.168456,6.916298,0.963871,10.085798,7.357174,8.829752,8.838035,56.62842,1
0.23342,0.213327,0.206067,6.669053,2.901718,10.046824,7.535354,8.409841,9.003691,58.19485,1
0.208486,0.186065,0.237743,7.13906,1.981269,10.285848,7.423849,8.322956,10.10758,54.332822,1
0.259114,0.256361,0.192224,6.971604,0.957646,9.970203,7.145154,40.668063,10.568644,49.838194,1
0.231336,0.220248,0.189175,7.126906,0.872141,10.241185,7.371527,37.34238,10.479475,48.693969,2
0.241851,0.232388,0.195661,6.815818,0.865318,9.824202,7.090818,6.655029,9.917088,47.659086,2
0.277158,0.277827,0.200561,6.674413,0.866312,9.559884,6.860087,7.766368,10.016259,45.639274,2
0.245963,0.247064,0.185298,6.464265,0.877259,9.52302,7.005996,7.553595,10.099264,51.266218,2
0.143273,7.5e-05,0.239455,91.598862,0.828869,113.455659,117.800097,6.545735,96.567539,1618.400196,0
0.135484,6.8e-05,0.181511,100.358305,0.810453,112.838747,115.392601,6.726007,102.58806,1448.578462,0
0.132419,7.1e-05,0.18066,96.296502,0.814656,112.79154,116.12198,6.739518,104.926335,1328.660304,0
0.134445,6.3e-05,0.174272,93.227507,0.843828,115.09731,119.415447,6.832366,100.005728,1102.120914,0
0.135592,6.8e-05,0.15138,95.034593,0.834196,117.262867,121.649654,6.831124,101.610164,1320.754618,0
0.133007,6.7e-05,0.17236,86.873935,0.838147,117.065354,122.809616,7.449003,105.837753,1974.544915,0
0.137697,8e-05,0.155438,96.420896,0.826434,124.137715,129.515362,7.291738,107.791774,1954.550882,0
0.127555,7.6e-05,0.154046,95.843085,0.797524,124.729888,130.306442,7.674983,100.242305,1869.133941,0
0.13597,6.5e-05,0.162253,94.327821,0.806939,120.662195,125.786358,7.717338,109.089379,1962.76578,0
0.139294,7.9e-05,0.163007,92.4681,0.816065,118.47333,123.516561,6.910138,116.627248,2073.131069,0
0.150927,9.8e-05,0.156759,96.458731,0.821796,122.786297,127.910804,7.281802,120.186826,2162.887667,0
0.13758,7.5e-05,0.153222,93.064446,0.814981,122.08138,127.69466,7.792126,121.532093,2552.787809,0
0.145276,7.9e-05,0.179055,93.10785,0.836615,122.502546,128.174601,7.69984,127.467382,2791.611645,0
0.137809,7.4e-05,0.280649,95.686667,1.00758,126.199159,132.067696,7.154964,128.424361,2739.331322,0
0.137618,6e-05,0.204393,88.633914,1.948816,123.785898,130.382151,7.00653,126.154072,2857.315911,0
0.132661,6.4e-05,0.172516,94.297498,2.525224,122.75519,128.24334,6.617368,130.8798,2688.773376,0
0.131088,6.2e-05,0.165548,94.281337,1.331413,120.193844,125.250476,6.773042,132.081973,2201.28542,0
0.134093,6.3e-05,0.188199,90.603778,0.770926,119.784835,125.378656,13.734555,137.633149,2131.534958,0
0.13226,6.1e-05,0.296233,2.561012,0.770217,8.360102,7.975016,8.012781,7.892331,55.807489,1
0.13041,6.1e-05,0.192069,2.879327,0.787084,8.965703,8.507552,7.691809,8.334606,56.821599,1
0.116385,6e-05,0.216712,2.675605,1.27395,8.640497,8.233679,6.489056,7.79363,57.201821,1
0.123922,5.7e-05,0.258341,2.973879,1.844038,9.160064,8.680915,6.526541,8.141075,69.081345,1
0.129963,6.3e-05,0.417305,2.727824,0.835486,8.778033,8.359954,36.348074,8.147756,86.135186,1
0.130355,7.5e-05,0.189037,2.794701,0.803396,8.722397,8.277934,7.795994,8.134585,94.436002,2
0.129894,6.4e-05,0.273631,2.835821,0.797769,8.614942,8.150284,7.536965,8.757631,93.654984,2
